"respondent_id","segment","currency","product_id","too_cheap","bargain","expensive_acceptable","too_expensive","weight","puki","pi_bargain_pct","pi_expensive_pct"
"SE_Classic_01103","SE","SEK","Classic","230.0","330.0","440.0","535.0","1.017","3","8","7"
"SE_Classic_01104","SE","SEK","Classic","200.0","290.0","385.0","490.0","0.677","2","7","5"
"SE_Classic_01105","SE","SEK","Classic","240.0","340.0","410.0","530.0","1.146","3","8","5"
"SE_Classic_01106","SE","SEK","Classic","235.0","325.0","415.0","530.0","1.256","2","9","6"
"SE_Classic_01107","SE","SEK","Classic","170.0","280.0","370.0","485.0","0.842","2","8","6"
"SE_Classic_01108","SE","SEK","Classic","195.0","280.0","375.0","525.0","1.025","4","8","3"
"SE_Classic_01109","SE","SEK","Classic","195.0","285.0","410.0","490.0","1.154","1","7","6"
"SE_Classic_01110","SE","SEK","Classic","205.0","295.0","420.0","540.0","1.009","1","9","7"
"SE_Classic_01111","SE","SEK","Classic","225.0","300.0","445.0","555.0","0.999","3","8","7"
"SE_Classic_01112","SE","SEK","Classic","220.0","315.0","305.0","535.0","0.921","5","7","6"
"SE_Classic_01113","SE","SEK","Classic","225.0","325.0","410.0","570.0","1.172","5","10","6"
"SE_Classic_01114","SE","SEK","Classic","175.0","285.0","375.0","470.0","0.816","2","8","6"
"SE_Classic_01115","SE","SEK","Classic","225.0","290.0","345.0","455.0","1.127","1","8","6"
"SE_Classic_01116","SE","SEK","Classic","200.0","325.0","425.0","495.0","1.172","2","7","6"
"SE_Classic_01117","SE","SEK","Classic","120.0","275.0","395.0","575.0","0.844","5","8","6"
"SE_Classic_01118","SE","SEK","Classic","205.0","315.0","415.0","525.0","1.057","3","9","6"
"SE_Classic_01119","SE","SEK","Classic","225.0","310.0","400.0","525.0","0.957","4","9","7"
"SE_Classic_01120","SE","SEK","Classic","185.0","295.0","390.0","540.0","0.896","5","8","5"
"SE_Classic_01121","SE","SEK","Classic","185.0","315.0","410.0","490.0","0.801","2","9","3"
"SE_Classic_01122","SE","SEK","Classic","215.0","285.0","350.0","440.0","0.88","1","9","5"
"SE_Classic_01123","SE","SEK","Classic","200.0","295.0","370.0","515.0","0.831","3","8","6"
"SE_Classic_01124","SE","SEK","Classic","230.0","350.0","405.0","525.0","0.949","3","8","5"
"SE_Classic_01125","SE","SEK","Classic","200.0","305.0","370.0","475.0","1.019","3","8","6"
"SE_Classic_01126","SE","SEK","Classic","205.0","290.0","355.0","465.0","0.818","3","7","6"
"SE_Classic_01127","SE","SEK","Classic","215.0","310.0","395.0","570.0","1.093","3","8","7"
"SE_Classic_01128","SE","SEK","Classic","175.0","270.0","360.0","450.0","1.149","5","10","4"
"SE_Classic_01129","SE","SEK","Classic","160.0","270.0","370.0","500.0","1.179","3","9","6"
"SE_Classic_01130","SE","SEK","Classic","215.0","310.0","430.0","515.0","0.995","5","9","6"
"SE_Classic_01131","SE","SEK","Classic","205.0","325.0","445.0","540.0","1.116","3","8","6"
"SE_Classic_01132","SE","SEK","Classic","235.0","335.0","470.0","570.0","0.809","2","9","6"
"SE_Classic_01133","SE","SEK","Classic","275.0","310.0","415.0","525.0","1.206","1","8","6"
"SE_Classic_01134","SE","SEK","Classic","165.0","285.0","405.0","575.0","0.532","3","9","5"
"SE_Classic_01135","SE","SEK","Classic","300.0","350.0","460.0","585.0","1.254","3","8","5"
"SE_Classic_01136","SE","SEK","Classic","200.0","285.0","370.0","495.0","0.0","4","9","5"
"SE_Classic_01137","SE","SEK","Classic","235.0","330.0","410.0","505.0","0.976","2","8","5"
"SE_Classic_01138","SE","SEK","Classic","185.0","280.0","365.0","500.0","0.76","1","8","6"
"SE_Classic_01139","SE","SEK","Classic","215.0","310.0","400.0","540.0","1.092","1","8","6"
"SE_Classic_01140","SE","SEK","Classic","215.0","310.0","370.0","475.0","1.156","2","8","5"
"SE_Classic_01141","SE","SEK","Classic","230.0","295.0","445.0","560.0","0.817","2","7","6"
"SE_Classic_01142","SE","SEK","Classic","200.0","315.0","415.0","535.0","1.114","3","9","6"
"SE_Classic_01143","SE","SEK","Classic","200.0","300.0","385.0","440.0","0.715","2","9","6"
"SE_Classic_01144","SE","SEK","Classic","255.0","320.0","430.0","420.0","1.14","2","9","6"
"SE_Classic_01145","SE","SEK","Classic","190.0","285.0","390.0","500.0","1.093","4","7","7"
"SE_Classic_01146","SE","SEK","Classic","190.0","300.0","400.0","515.0","0.888","5","7","6"
"SE_Classic_01147","SE","SEK","Classic","165.0","245.0","355.0","425.0","1.002","3","8","6"
"SE_Classic_01148","SE","SEK","Classic","155.0","300.0","385.0","490.0","1.29","2","10","6"
"SE_Classic_01149","SE","SEK","Classic","175.0","280.0","370.0","480.0","1.17","1","9","7"
"SE_Classic_01150","SE","SEK","Classic","190.0","290.0","410.0","515.0","0.954","2","9","5"
"SE_Classic_01151","SE","SEK","Classic","175.0","275.0","370.0","470.0","1.11","3","8","6"
"SE_Classic_01152","SE","SEK","Classic","210.0","280.0","370.0","470.0","0.826","2","8","5"
"SE_Classic_01153","SE","SEK","Classic","210.0","325.0","395.0","550.0","1.15","4","9","5"
"SE_Classic_01154","SE","SEK","Classic","170.0","260.0","330.0","465.0","0.885","2","6","5"
"SE_Classic_01155","SE","SEK","Classic","280.0","325.0","390.0","545.0","1.015","4","7","5"
"SE_Classic_01156","SE","SEK","Classic","185.0","290.0","360.0","480.0","0.956","2","9","8"
"SE_Classic_01157","SE","SEK","Classic","195.0","275.0","340.0","485.0","0.965","4","8","6"
"SE_Classic_01158","SE","SEK","Classic","205.0","305.0","400.0","535.0","0.724","4","7","5"
"SE_Classic_01159","SE","SEK","Classic","175.0","255.0","360.0","470.0","1.177","1","9","6"
"SE_Classic_01160","SE","SEK","Classic","235.0","315.0","390.0","415.0","1.021","1","8","6"
"SE_Classic_01161","SE","SEK","Classic","175.0","300.0","380.0","510.0","1.021","2","8","6"
"SE_Classic_01162","SE","SEK","Classic","235.0","310.0","365.0","480.0","1.024","2","9","5"
"SE_Classic_01163","SE","SEK","Classic","230.0","340.0","375.0","480.0","1.241","2","9","6"
"SE_Classic_01164","SE","SEK","Classic","170.0","280.0","350.0","","0.991","3","8","5"
"SE_Classic_01165","SE","SEK","Classic","160.0","280.0","355.0","540.0","0.76","2","8","5"
"SE_Classic_01166","SE","SEK","Classic","205.0","310.0","390.0","495.0","1.115","2","7","6"
"SE_Classic_01167","SE","SEK","Classic","160.0","250.0","355.0","515.0","1.375","3","7","6"
"SE_Classic_01168","SE","SEK","Classic","175.0","275.0","410.0","570.0","1.211","4","8","7"
"SE_Classic_01169","SE","SEK","Classic","225.0","290.0","345.0","465.0","0.936","3","8","6"
"SE_Classic_01170","SE","SEK","Classic","185.0","265.0","350.0","500.0","1.184","3","8","4"
"SE_Classic_01171","SE","SEK","Classic","175.0","275.0","375.0","545.0","0.986","1","7","7"
"SE_Classic_01172","SE","SEK","Classic","170.0","270.0","390.0","470.0","1.286","3","7","5"
"SE_Classic_01173","SE","SEK","Classic","115.0","240.0","310.0","","1.134","4","11","6"
"SE_Classic_01174","SE","SEK","Classic","230.0","295.0","395.0","505.0","0.926","3","9","5"
"SE_Classic_01175","SE","SEK","Classic","195.0","300.0","425.0","560.0","0.854","1","10","4"
"SE_Classic_01176","SE","SEK","Classic","180.0","270.0","380.0","470.0","0.94","1","9","6"
"SE_Classic_01177","SE","SEK","Classic","200.0","270.0","335.0","455.0","1.122","3","10","5"
"SE_Classic_01178","SE","SEK","Classic","220.0","320.0","415.0","510.0","1.263","1","9","6"
"SE_Classic_01179","SE","SEK","Classic","115.0","255.0","360.0","495.0","0.978","3","9","6"
"SE_Classic_01180","SE","SEK","Classic","190.0","300.0","395.0","535.0","1.482","1","8","7"
"SE_Classic_01181","SE","SEK","Classic","240.0","300.0","380.0","510.0","1.081","1","9","6"
"SE_Classic_01182","SE","SEK","Classic","200.0","290.0","415.0","495.0","1.018","2","7","5"
"SE_Classic_01183","SE","SEK","Classic","270.0","340.0","415.0","535.0","1.174","2","9","6"
"SE_Classic_01184","SE","SEK","Classic","240.0","305.0","385.0","510.0","0.885","4","9","5"
"SE_Classic_01185","SE","SEK","Classic","250.0","335.0","440.0","590.0","1.05","2","9","6"
"SE_Classic_01186","SE","SEK","Classic","215.0","285.0","370.0","445.0","1.179","1","9","7"
"SE_Classic_01187","SE","SEK","Classic","195.0","300.0","390.0","510.0","0.809","2","9","6"
"SE_Classic_01188","SE","SEK","Classic","200.0","300.0","450.0","615.0","1.348","2","8","5"
"SE_Classic_01189","SE","SEK","Classic","250.0","295.0","390.0","490.0","0.931","1","8","5"
"SE_Classic_01190","SE","SEK","Classic","170.0","290.0","395.0","515.0","0.744","3","8","6"
"SE_Classic_01191","SE","SEK","Classic","215.0","310.0","450.0","570.0","1.122","2","9","7"
"SE_Classic_01192","SE","SEK","Classic","220.0","305.0","385.0","470.0","0.909","2","7","5"
"SE_Classic_01193","SE","SEK","Classic","230.0","305.0","400.0","390.0","1.105","2","8","5"
"SE_Classic_01194","SE","SEK","Classic","205.0","330.0","430.0","560.0","0.901","3","8","4"
"SE_Classic_01195","SE","SEK","Classic","200.0","290.0","395.0","385.0","0.973","2","9","6"
"SE_Classic_01196","SE","SEK","Classic","225.0","315.0","420.0","545.0","1.211","3","9","5"
"SE_Classic_01197","SE","SEK","Classic","190.0","285.0","385.0","525.0","1.047","1","8","5"
"SE_Classic_01198","SE","SEK","Classic","240.0","330.0","390.0","530.0","1.106","4","9","6"
"SE_Classic_01199","SE","SEK","Classic","235.0","325.0","420.0","","1.088","3","9","6"
"SE_Classic_01200","SE","SEK","Classic","165.0","230.0","305.0","405.0","1.019","1","8","6"
"SE_Classic_01201","SE","SEK","Classic","190.0","275.0","360.0","500.0","1.141","2","8","5"
"SE_Classic_01202","SE","SEK","Classic","160.0","295.0","375.0","490.0","1.177","1","8","6"
"SE_Classic_01203","SE","SEK","Classic","220.0","295.0","380.0","560.0","1.069","3","8","5"
"SE_Classic_01204","SE","SEK","Classic","225.0","320.0","420.0","555.0","0.93","1","7","6"
"SE_Classic_01205","SE","SEK","Classic","155.0","280.0","350.0","505.0","0.734","2","8","6"
"SE_Classic_01206","SE","SEK","Classic","","250.0","325.0","450.0","1.092","4","8","6"
"SE_Classic_01207","SE","SEK","Classic","245.0","325.0","400.0","480.0","0.946","2","9","7"
"SE_Classic_01208","SE","SEK","Classic","230.0","350.0","445.0","585.0","0.96","1","9","6"
"SE_Classic_01209","SE","SEK","Classic","220.0","305.0","415.0","485.0","0.786","2","9","5"
"SE_Classic_01210","SE","SEK","Classic","185.0","285.0","365.0","480.0","1.017","1","9","5"
"SE_Classic_01211","SE","SEK","Classic","275.0","350.0","370.0","485.0","0.887","1","7","5"
"SE_Classic_01212","SE","SEK","Classic","225.0","300.0","355.0","480.0","1.055","1","8","6"
"SE_Classic_01213","SE","SEK","Classic","205.0","295.0","350.0","460.0","0.98","1","7","7"
"SE_Classic_01214","SE","SEK","Classic","245.0","325.0","430.0","565.0","1.05","1","9","5"
"SE_Classic_01215","SE","SEK","Classic","230.0","310.0","410.0","475.0","0.935","1","6","5"
"SE_Classic_01216","SE","SEK","Classic","220.0","310.0","395.0","490.0","1.313","4","8","6"
"SE_Classic_01217","SE","SEK","Classic","145.0","260.0","345.0","440.0","0.943","1","8","5"
"SE_Classic_01218","SE","SEK","Classic","","335.0","455.0","610.0","1.046","3","9","6"
"SE_Classic_01219","SE","SEK","Classic","190.0","295.0","405.0","395.0","1.007","2","8","5"
"SE_Classic_01220","SE","SEK","Classic","240.0","300.0","390.0","510.0","0.95","3","8","4"
"SE_Classic_01221","SE","SEK","Classic","235.0","300.0","380.0","490.0","0.858","3","10","6"
"SE_Classic_01222","SE","SEK","Classic","255.0","310.0","360.0","470.0","1.064","2","8","7"
"SE_Classic_01223","SE","SEK","Classic","130.0","250.0","370.0","510.0","1.154","1","9","5"
"SE_Classic_01224","SE","SEK","Classic","215.0","305.0","405.0","515.0","0.772","1","7","5"
"SE_Classic_01225","SE","SEK","Classic","235.0","310.0","380.0","555.0","1.246","2","7","6"
"SE_Classic_01226","SE","SEK","Classic","165.0","250.0","355.0","505.0","1.05","1","8","6"
"SE_Classic_01227","SE","SEK","Classic","145.0","260.0","345.0","440.0","1.044","2","9","6"
"SE_Classic_01228","SE","SEK","Classic","205.0","305.0","295.0","555.0","0.845","1","9","3"
"SE_Classic_01229","SE","SEK","Classic","190.0","280.0","385.0","440.0","0.902","1","9","5"
"SE_Classic_01230","SE","SEK","Classic","165.0","295.0","390.0","545.0","1.127","3","8","5"
"SE_Classic_01231","SE","SEK","Classic","280.0","350.0","450.0","580.0","0.989","2","9","5"
"SE_Classic_01232","SE","SEK","Classic","195.0","310.0","425.0","550.0","","3","8","5"
"SE_Classic_01233","SE","SEK","Classic","155.0","280.0","345.0","495.0","0.826","1","7","5"
"SE_Classic_01234","SE","SEK","Classic","225.0","345.0","450.0","575.0","1.071","2","10","7"
"SE_Classic_01235","SE","SEK","Classic","240.0","355.0","435.0","580.0","0.885","1","9","4"
"SE_Classic_01236","SE","SEK","Classic","200.0","300.0","330.0","465.0","1.29","2","7","6"
"SE_Classic_01237","SE","SEK","Classic","185.0","285.0","375.0","","1.031","3","8","7"
"SE_Classic_01238","SE","SEK","Classic","205.0","315.0","385.0","490.0","1.12","2","8","6"
"SE_Classic_01239","SE","SEK","Classic","160.0","255.0","325.0","470.0","1.116","1","9","4"
"SE_Classic_01240","SE","SEK","Classic","185.0","310.0","390.0","565.0","1.045","1","9","7"
"SE_Classic_01241","SE","SEK","Classic","150.0","255.0","325.0","390.0","0.807","2","7","6"
"SE_Classic_01242","SE","SEK","Classic","185.0","290.0","385.0","520.0","0.932","2","8","5"
"SE_Classic_01243","SE","SEK","Classic","180.0","295.0","370.0","545.0","1.02","2","10","5"
"SE_Classic_01244","SE","SEK","Classic","265.0","365.0","480.0","625.0","0.708","2","9","6"
"SE_Classic_01245","SE","SEK","Classic","180.0","285.0","410.0","520.0","1.073","2","9","5"
"SE_Classic_01246","SE","SEK","Classic","200.0","305.0","380.0","475.0","0.93","4","9","5"
"SE_Classic_01247","SE","SEK","Classic","170.0","285.0","405.0","510.0","1.148","2","9","5"
"SE_Classic_01248","SE","SEK","Classic","290.0","350.0","440.0","555.0","1.16","3","7","6"
"SE_Classic_01249","SE","SEK","Classic","180.0","300.0","380.0","370.0","0.944","4","8","6"
"SE_Classic_01250","SE","SEK","Classic","185.0","320.0","390.0","490.0","1.235","3","8","6"
"SE_Classic_01251","SE","SEK","Classic","175.0","290.0","385.0","485.0","1.122","1","9","7"
"SE_Classic_01252","SE","SEK","Classic","255.0","350.0","470.0","545.0","0.759","5","9","6"
"SE_Classic_01253","SE","SEK","Classic","215.0","280.0","335.0","495.0","1.088","2","9","4"
"SE_Classic_01254","SE","SEK","Classic","220.0","310.0","420.0","570.0","0.884","3","8","4"
"SE_Classic_01255","SE","SEK","Classic","230.0","305.0","395.0","520.0","1.138","2","9","6"
"SE_Classic_01256","SE","SEK","Classic","225.0","340.0","455.0","585.0","1.079","2","9","4"
"SE_Classic_01257","SE","SEK","Classic","185.0","285.0","385.0","540.0","1.011","2","9","6"
"SE_Classic_01258","SE","SEK","Classic","215.0","295.0","380.0","480.0","1.012","2","7","5"
"SE_Classic_01259","SE","SEK","Classic","230.0","290.0","375.0","475.0","1.249","1","9","6"
"SE_Classic_01260","SE","SEK","Classic","165.0","300.0","390.0","525.0","0.844","2","8","6"
"SE_Classic_01261","SE","SEK","Classic","175.0","290.0","375.0","505.0","0.93","3","9","5"
"SE_Classic_01262","SE","SEK","Classic","220.0","310.0","405.0","505.0","0.964","3","9","4"
"SE_Classic_01263","SE","SEK","Classic","155.0","275.0","390.0","505.0","0.979","1","7","5"
"SE_Classic_01264","SE","SEK","Classic","190.0","310.0","390.0","510.0","0.803","4","8","5"
"SE_Classic_01265","SE","SEK","Classic","200.0","320.0","395.0","385.0","0.918","1","8","6"
"SE_Classic_01266","SE","SEK","Classic","150.0","275.0","355.0","505.0","1.087","2","9","4"
"SE_Classic_01267","SE","SEK","Classic","150.0","255.0","320.0","440.0","1.073","2","8","5"
"SE_Classic_01268","SE","SEK","Classic","230.0","330.0","435.0","615.0","1.168","2","9","7"
"SE_Classic_01269","SE","SEK","Classic","250.0","345.0","410.0","520.0","1.048","1","7","7"
"SE_Classic_01270","SE","SEK","Classic","205.0","290.0","400.0","540.0","0.692","2","7","5"
"SE_Classic_01271","SE","SEK","Classic","145.0","255.0","345.0","480.0","1.236","4","8","5"
"SE_Classic_01272","SE","SEK","Classic","245.0","330.0","385.0","495.0","1.017","3","9","6"
"SE_Classic_01273","SE","SEK","Classic","200.0","190.0","420.0","565.0","1.082","2","8","6"
"SE_Classic_01274","SE","SEK","Classic","225.0","310.0","355.0","505.0","1.079","1","9","6"
"SE_Classic_01275","SE","SEK","Classic","205.0","315.0","390.0","470.0","1.093","2","9","6"
"SE_Classic_01276","SE","SEK","Classic","225.0","315.0","405.0","500.0","0.93","2","10","6"
"SE_Classic_01277","SE","SEK","Classic","200.0","315.0","330.0","395.0","0.565","2","9","4"
"SE_Classic_01278","SE","SEK","Classic","225.0","330.0","450.0","535.0","1.052","5","9","6"
"SE_Classic_01279","SE","SEK","Classic","170.0","280.0","340.0","500.0","0.895","1","9","5"
"SE_Classic_01280","SE","SEK","Classic","230.0","325.0","410.0","485.0","0.947","1","8","7"
"SE_Classic_01281","SE","SEK","Classic","230.0","325.0","455.0","570.0","1.002","1","8","5"
"SE_Classic_01282","SE","SEK","Classic","205.0","295.0","430.0","570.0","1.026","2","9","5"
"SE_Classic_01283","SE","SEK","Classic","305.0","355.0","480.0","570.0","1.142","2","9","5"
"SE_Classic_01284","SE","SEK","Classic","185.0","175.0","390.0","535.0","0.974","2","8","6"
"SE_Classic_01285","SE","SEK","Classic","240.0","325.0","420.0","505.0","1.21","2","7","7"
"SE_Classic_01286","SE","SEK","Classic","240.0","330.0","435.0","525.0","1.015","1","9","6"
"SE_Classic_01287","SE","SEK","Classic","225.0","325.0","415.0","520.0","1.119","2","8","5"
"SE_Classic_01288","SE","SEK","Classic","220.0","310.0","405.0","515.0","0.856","1","8","6"
"SE_Classic_01289","SE","SEK","Classic","290.0","355.0","430.0","510.0","0.959","2","7","6"
"SE_Classic_01290","SE","SEK","Classic","200.0","300.0","400.0","540.0","1.112","2","9","5"
"SE_Classic_01291","SE","SEK","Classic","250.0","340.0","435.0","545.0","0.757","2","9","4"
"SE_Classic_01292","SE","SEK","Classic","255.0","350.0","460.0","570.0","0.879","3","9","5"
"SE_Classic_01293","SE","SEK","Classic","230.0","310.0","400.0","545.0","0.899","2","7","5"
"SE_Classic_01294","SE","SEK","Classic","180.0","275.0","370.0","505.0","1.048","1","9","4"
"SE_Classic_01295","SE","SEK","Classic","215.0","300.0","370.0","465.0","0.828","2","9","6"
"SE_Classic_01296","SE","SEK","Classic","165.0","280.0","410.0","480.0","0.953","2","8","6"
"SE_Classic_01297","SE","SEK","Classic","170.0","275.0","390.0","510.0","1.059","3","9","7"
"SE_Classic_01298","SE","SEK","Classic","195.0","335.0","410.0","550.0","1.043","2","8","4"
"SE_Classic_01299","SE","SEK","Classic","155.0","255.0","365.0","450.0","0.91","4","9","4"
"SE_Classic_01300","SE","SEK","Classic","195.0","185.0","370.0","495.0","1.205","2","8","6"
"SE_Classic_01301","SE","SEK","Classic","215.0","300.0","370.0","480.0","1.096","5","9","5"
"SE_Classic_01302","SE","SEK","Classic","180.0","315.0","395.0","480.0","1.152","2","8","8"
"SE_Classic_01303","SE","SEK","Classic","140.0","255.0","370.0","475.0","0.788","2","8","6"
"SE_Classic_01304","SE","SEK","Classic","250.0","320.0","415.0","575.0","0.89","3","8","6"
"SE_Classic_01305","SE","SEK","Classic","185.0","290.0","380.0","545.0","1.079","1","9","4"
"SE_Classic_01306","SE","SEK","Classic","160.0","250.0","380.0","550.0","1.244","2","9","4"
"SE_Classic_01307","SE","SEK","Classic","250.0","320.0","430.0","545.0","0.948","1","8","7"
"SE_Classic_01308","SE","SEK","Classic","170.0","275.0","395.0","510.0","0.816","2","9","5"
"SE_Classic_01309","SE","SEK","Classic","225.0","350.0","425.0","565.0","1.097","2","7","6"
"SE_Classic_01310","SE","SEK","Classic","255.0","320.0","450.0","565.0","1.131","3","8","4"
"SE_Classic_01311","SE","SEK","Classic","195.0","280.0","360.0","495.0","1.042","2","9","6"
"SE_Classic_01312","SE","SEK","Classic","195.0","280.0","405.0","515.0","0.843","3","8","5"
"SE_Classic_01313","SE","SEK","Classic","255.0","310.0","375.0","475.0","1.03","2","8","6"
"SE_Classic_01314","SE","SEK","Classic","185.0","755.0","400.0","1080.0","0.0","3","7","6"
"SE_Classic_01315","SE","SEK","Classic","240.0","340.0","425.0","510.0","0.974","2","7","5"
"SE_Classic_01316","SE","SEK","Classic","260.0","350.0","465.0","530.0","1.17","1","7","6"
"SE_Classic_01317","SE","SEK","Classic","265.0","335.0","405.0","500.0","0.883","1","7","5"
"SE_Classic_01318","SE","SEK","Classic","230.0","320.0","430.0","575.0","0.816","2","9","7"
"SE_Classic_01319","SE","SEK","Classic","185.0","305.0","390.0","515.0","1.225","2","9","4"
"SE_Classic_01320","SE","SEK","Classic","180.0","290.0","390.0","540.0","1.062","4","7","6"
